inventory_fact_id,time_key,item_key,store_key,quantity_on_hand
22155,20251203,15,4,11
22156,20251203,16,4,23
22157,20251203,17,4,27
22158,20251203,18,4,37
22159,20251203,19,4,47
22160,20251203,20,4,22
22161,20251203,1,5,31
22162,20251203,2,5,20
22163,20251203,3,5,25
22164,20251203,4,5,40
22165,20251203,5,5,15
22166,20251203,6,5,49
22167,20251203,7,5,12
22168,20251203,8,5,46
22169,20251203,9,5,25
22170,20251203,10,5,39
22171,20251203,11,5,68
22172,20251203,12,5,44
22173,20251203,13,5,36
22174,20251203,14,5,53
22175,20251203,15,5,21
22176,20251203,16,5,53
22177,20251203,17,5,53
22178,20251203,18,5,48
22179,20251203,19,5,33
22180,20251203,20,5,11
22181,20251203,1,6,46
22182,20251203,2,6,19
22183,20251203,3,6,27
22184,20251203,4,6,38
22185,20251203,5,6,18
22186,20251203,6,6,12
22187,20251203,7,6,26
22188,20251203,8,6,37
22189,20251203,9,6,45
22190,20251203,10,6,19
22191,20251203,11,6,26
22192,20251203,12,6,14
22193,20251203,13,6,50
22194,20251203,14,6,10
22195,20251203,15,6,20
22196,20251203,16,6,32
22197,20251203,17,6,54
22198,20251203,18,6,46
22199,20251203,19,6,37
22200,20251203,20,6,23
22201,20251203,1,7,19
22202,20251203,2,7,35
22203,20251203,3,7,36
22204,20251203,4,7,13
22205,20251203,5,7,23
22206,20251203,6,7,69
22207,20251203,7,7,43
22208,20251203,8,7,42
22209,20251203,9,7,35
22210,20251203,10,7,49
22211,20251203,11,7,36
22212,20251203,12,7,29
22213,20251203,13,7,79
22214,20251203,14,7,34
22215,20251203,15,7,18
22216,20251203,16,7,43
22217,20251203,17,7,14
22218,20251203,18,7,64
22219,20251203,19,7,18
22220,20251203,20,7,21
22221,20251203,1,8,36
22222,20251203,2,8,42
22223,20251203,3,8,29
22224,20251203,4,8,25
22225,20251203,5,8,46
22226,20251203,6,8,42
22227,20251203,7,8,21
22228,20251203,8,8,30
22229,20251203,9,8,28
22230,20251203,10,8,45
22231,20251203,11,8,29
22232,20251203,12,8,56
22233,20251203,13,8,13
22234,20251203,14,8,23
22235,20251203,15,8,23
22236,20251203,16,8,13
22237,20251203,17,8,12
22238,20251203,18,8,34
22239,20251203,19,8,27
22240,20251203,20,8,28
22241,20251203,1,9,34
22242,20251203,2,9,10
22243,20251203,3,9,23
22244,20251203,4,9,46
22245,20251203,5,9,11
22246,20251203,6,9,86
22247,20251203,7,9,34
22248,20251203,8,9,30
22249,20251203,9,9,35
22250,20251203,10,9,42
22251,20251203,11,9,36
22252,20251203,12,9,49
22253,20251203,13,9,21
22254,20251203,14,9,28
22255,20251203,15,9,31
22256,20251203,16,9,12
22257,20251203,17,9,29
22258,20251203,18,9,12
22259,20251203,19,9,21
22260,20251203,20,9,51
22261,20251203,1,10,35
22262,20251203,2,10,16
22263,20251203,3,10,16
22264,20251203,4,10,30
22265,20251203,5,10,15
22266,20251203,6,10,24
22267,20251203,7,10,10
22268,20251203,8,10,32
22269,20251203,9,10,14
22270,20251203,10,10,13
22271,20251203,11,10,46
22272,20251203,12,10,26
22273,20251203,13,10,18
22274,20251203,14,10,13
22275,20251203,15,10,55
22276,20251203,16,10,31
22277,20251203,17,10,39
22278,20251203,18,10,47
22279,20251203,19,10,11
22280,20251203,20,10,47
22281,20251203,1,11,32
22282,20251203,2,11,91
22283,20251203,3,11,16
22284,20251203,4,11,12
22285,20251203,5,11,29
22286,20251203,6,11,24
22287,20251203,7,11,20
22288,20251203,8,11,53
22289,20251203,9,11,10
22290,20251203,10,11,74
22291,20251203,11,11,29
22292,20251203,12,11,40
22293,20251203,13,11,32
22294,20251203,14,11,15
22295,20251203,15,11,22
22296,20251203,16,11,43
22297,20251203,17,11,19
22298,20251203,18,11,41
22299,20251203,19,11,35
22300,20251203,20,11,37
22301,20251203,1,12,51
22302,20251203,2,12,13
22303,20251203,3,12,23
22304,20251203,4,12,83
22305,20251203,5,12,53
22306,20251203,6,12,10
22307,20251203,7,12,88
22308,20251203,8,12,13
22309,20251203,9,12,34
22310,20251203,10,12,35
22311,20251203,11,12,18
22312,20251203,12,12,33
22313,20251203,13,12,63
22314,20251203,14,12,79
22315,20251203,15,12,25
22316,20251203,16,12,21
22317,20251203,17,12,22
22318,20251203,18,12,22
22319,20251203,19,12,74
22320,20251203,20,12,90
22321,20251203,1,13,44
22322,20251203,2,13,59
22323,20251203,3,13,54
22324,20251203,4,13,38
22325,20251203,5,13,39
22326,20251203,6,13,22
22327,20251203,7,13,41
22328,20251203,8,13,41
22329,20251203,9,13,21
22330,20251203,10,13,35
22331,20251203,11,13,26
22332,20251203,12,13,62
22333,20251203,13,13,11
22334,20251203,14,13,40
22335,20251203,15,13,18
22336,20251203,16,13,24
22337,20251203,17,13,50
22338,20251203,18,13,22
22339,20251203,19,13,27
22340,20251203,20,13,28
22341,20251203,1,14,23
22342,20251203,2,14,70
22343,20251203,3,14,31
22344,20251203,4,14,22
22345,20251203,5,14,11
22346,20251203,6,14,15
22347,20251203,7,14,14
22348,20251203,8,14,27
22349,20251203,9,14,33
22350,20251203,10,14,57
22351,20251203,11,14,95
22352,20251203,12,14,37
22353,20251203,13,14,48
22354,20251203,14,14,46
22355,20251203,15,14,16
22356,20251203,16,14,53
22357,20251203,17,14,59
22358,20251203,18,14,18
22359,20251203,19,14,29
22360,20251203,20,14,11
22361,20251203,1,15,19
22362,20251203,2,15,86
22363,20251203,3,15,53
22364,20251203,4,15,37
22365,20251203,5,15,29
22366,20251203,6,15,22
22367,20251203,7,15,38
22368,20251203,8,15,24
22369,20251203,9,15,112
22370,20251203,10,15,17
22371,20251203,11,15,20
22372,20251203,12,15,46
22373,20251203,13,15,22
22374,20251203,14,15,18
22375,20251203,15,15,52
22376,20251203,16,15,24
22377,20251203,17,15,12
22378,20251203,18,15,46
22379,20251203,19,15,35
22380,20251203,20,15,47
22381,20251203,1,16,20
22382,20251203,2,16,16
22383,20251203,3,16,40
22384,20251203,4,16,51
22385,20251203,5,16,23
22386,20251203,6,16,35
22387,20251203,7,16,25
22388,20251203,8,16,62
22389,20251203,9,16,49
22390,20251203,10,16,36
22391,20251203,11,16,37
22392,20251203,12,16,29
22393,20251203,13,16,37
22394,20251203,14,16,20
22395,20251203,15,16,28
22396,20251203,16,16,29
22397,20251203,17,16,10
22398,20251203,18,16,28
22399,20251203,19,16,47
22400,20251203,20,16,41
22401,20251203,1,17,34
22402,20251203,2,17,26
22403,20251203,3,17,106
22404,20251203,4,17,96
22405,20251203,5,17,20
22406,20251203,6,17,19
22407,20251203,7,17,72
22408,20251203,8,17,11
22409,20251203,9,17,10
22410,20251203,10,17,61
22411,20251203,11,17,38
22412,20251203,12,17,33
22413,20251203,13,17,55
22414,20251203,14,17,20
22415,20251203,15,17,45
22416,20251203,16,17,19
22417,20251203,17,17,28
22418,20251203,18,17,17
22419,20251203,19,17,38
22420,20251203,20,17,13
22421,20251203,1,18,39
22422,20251203,2,18,40
22423,20251203,3,18,56
22424,20251203,4,18,16
22425,20251203,5,18,74
22426,20251203,6,18,31
22427,20251203,7,18,34
22428,20251203,8,18,59
22429,20251203,9,18,32
22430,20251203,10,18,15
22431,20251203,11,18,40
22432,20251203,12,18,58
22433,20251203,13,18,10
22434,20251203,14,18,24
22435,20251203,15,18,50
22436,20251203,16,18,25
22437,20251203,17,18,22
22438,20251203,18,18,40
22439,20251203,19,18,56
22440,20251203,20,18,16
22441,20251203,1,19,29
22442,20251203,2,19,34
22443,20251203,3,19,16
22444,20251203,4,19,22
22445,20251203,5,19,25
22446,20251203,6,19,17
22447,20251203,7,19,14
22448,20251203,8,19,24
22449,20251203,9,19,15
22450,20251203,10,19,22
22451,20251203,11,19,58
22452,20251203,12,19,22
22453,20251203,13,19,11
22454,20251203,14,19,13
22455,20251203,15,19,30
22456,20251203,16,19,35
22457,20251203,17,19,18
22458,20251203,18,19,29
22459,20251203,19,19,28
22460,20251203,20,19,44
22461,20251203,1,20,22
22462,20251203,2,20,43
22463,20251203,3,20,17
22464,20251203,4,20,10
22465,20251203,5,20,25
22466,20251203,6,20,34
22467,20251203,7,20,77
22468,20251203,8,20,24
22469,20251203,9,20,16
22470,20251203,10,20,28
22471,20251203,11,20,33
22472,20251203,12,20,35
22473,20251203,13,20,16
22474,20251203,14,20,29
22475,20251203,15,20,25
22476,20251203,16,20,12
22477,20251203,17,20,12
22478,20251203,18,20,40
22479,20251203,19,20,39
22480,20251203,20,20,32
22481,20251203,1,21,39
22482,20251203,2,21,45
22483,20251203,3,21,46
22484,20251203,4,21,20
22485,20251203,5,21,17
22486,20251203,6,21,39
22487,20251203,7,21,48
22488,20251203,8,21,79
22489,20251203,9,21,22
22490,20251203,10,21,54
22491,20251203,11,21,49
22492,20251203,12,21,19
22493,20251203,13,21,14
22494,20251203,14,21,14
22495,20251203,15,21,54
22496,20251203,16,21,14
22497,20251203,17,21,14
22498,20251203,18,21,38
22499,20251203,19,21,14
22500,20251203,20,21,27
22501,20251203,1,22,49
22502,20251203,2,22,12
22503,20251203,3,22,29
22504,20251203,4,22,27
22505,20251203,5,22,59
22506,20251203,6,22,16
22507,20251203,7,22,30
22508,20251203,8,22,28
22509,20251203,9,22,15
22510,20251203,10,22,34
22511,20251203,11,22,20
22512,20251203,12,22,59
22513,20251203,13,22,35
22514,20251203,14,22,37
22515,20251203,15,22,40
22516,20251203,16,22,19
22517,20251203,17,22,22
22518,20251203,18,22,22
22519,20251203,19,22,36
22520,20251203,20,22,20
22521,20251203,1,23,37
22522,20251203,2,23,15
22523,20251203,3,23,34
22524,20251203,4,23,29
22525,20251203,5,23,33
22526,20251203,6,23,25
22527,20251203,7,23,46
22528,20251203,8,23,35
22529,20251203,9,23,31
22530,20251203,10,23,34
22531,20251203,11,23,55
22532,20251203,12,23,40
22533,20251203,13,23,64
22534,20251203,14,23,12
22535,20251203,15,23,13
22536,20251203,16,23,36
22537,20251203,17,23,37
22538,20251203,18,23,23
22539,20251203,19,23,12
22540,20251203,20,23,25
22541,20251210,1,1,65
22542,20251210,2,1,27
22543,20251210,3,1,30
22544,20251210,4,1,49
22545,20251210,5,1,20
22546,20251210,6,1,22
22547,20251210,7,1,55
22548,20251210,8,1,40
22549,20251210,9,1,18
22550,20251210,10,1,36
22551,20251210,11,1,38
22552,20251210,12,1,20
22553,20251210,13,1,15
22554,20251210,14,1,32
22555,20251210,15,1,35
22556,20251210,16,1,21
22557,20251210,17,1,38
22558,20251210,18,1,70
22559,20251210,19,1,39
22560,20251210,20,1,10
22561,20251210,1,2,47
22562,20251210,2,2,67
22563,20251210,3,2,34
22564,20251210,4,2,18
22565,20251210,5,2,32
22566,20251210,6,2,35
22567,20251210,7,2,23
22568,20251210,8,2,59
22569,20251210,9,2,40
22570,20251210,10,2,38
22571,20251210,11,2,40
22572,20251210,12,2,37
22573,20251210,13,2,12
22574,20251210,14,2,36
22575,20251210,15,2,15
22576,20251210,16,2,39
22577,20251210,17,2,16
22578,20251210,18,2,49
22579,20251210,19,2,10
22580,20251210,20,2,20
22581,20251210,1,3,27
22582,20251210,2,3,41
22583,20251210,3,3,32
22584,20251210,4,3,76
22585,20251210,5,3,24
22586,20251210,6,3,79
22587,20251210,7,3,35
22588,20251210,8,3,39
22589,20251210,9,3,27
22590,20251210,10,3,52
22591,20251210,11,3,24
22592,20251210,12,3,18
22593,20251210,13,3,41
22594,20251210,14,3,30
22595,20251210,15,3,47
22596,20251210,16,3,14
22597,20251210,17,3,11
22598,20251210,18,3,39
22599,20251210,19,3,24
22600,20251210,20,3,33
22601,20251210,1,4,25
22602,20251210,2,4,33
22603,20251210,3,4,24
22604,20251210,4,4,34
22605,20251210,5,4,15
22606,20251210,6,4,52
22607,20251210,7,4,16
22608,20251210,8,4,19
22609,20251210,9,4,40
22610,20251210,10,4,15
22611,20251210,11,4,49
22612,20251210,12,4,19
22613,20251210,13,4,15
22614,20251210,14,4,32
22615,20251210,15,4,11
22616,20251210,16,4,23
22617,20251210,17,4,27
22618,20251210,18,4,37
22619,20251210,19,4,47
22620,20251210,20,4,22
22621,20251210,1,5,31
22622,20251210,2,5,13
22623,20251210,3,5,25
22624,20251210,4,5,35
22625,20251210,5,5,15
22626,20251210,6,5,45
22627,20251210,7,5,51
22628,20251210,8,5,24
22629,20251210,9,5,25
22630,20251210,10,5,39
22631,20251210,11,5,68
22632,20251210,12,5,37
22633,20251210,13,5,36
22634,20251210,14,5,53
22635,20251210,15,5,21
22636,20251210,16,5,53
22637,20251210,17,5,53
22638,20251210,18,5,45
22639,20251210,19,5,23
22640,20251210,20,5,11
22641,20251210,1,6,46
22642,20251210,2,6,59
22643,20251210,3,6,27
22644,20251210,4,6,37
22645,20251210,5,6,18
22646,20251210,6,6,12
22647,20251210,7,6,26
22648,20251210,8,6,37
22649,20251210,9,6,45
22650,20251210,10,6,19
22651,20251210,11,6,26
22652,20251210,12,6,14
22653,20251210,13,6,43
22654,20251210,14,6,10
22655,20251210,15,6,20
22656,20251210,16,6,32
22657,20251210,17,6,54
22658,20251210,18,6,46
22659,20251210,19,6,29
22660,20251210,20,6,23
22661,20251210,1,7,13
22662,20251210,2,7,35
22663,20251210,3,7,36
22664,20251210,4,7,34
22665,20251210,5,7,14
22666,20251210,6,7,69
22667,20251210,7,7,43
22668,20251210,8,7,40
22669,20251210,9,7,27
22670,20251210,10,7,49
22671,20251210,11,7,36
22672,20251210,12,7,29
22673,20251210,13,7,79
22674,20251210,14,7,28
22675,20251210,15,7,18
22676,20251210,16,7,43
22677,20251210,17,7,14
22678,20251210,18,7,64
22679,20251210,19,7,18
22680,20251210,20,7,21
22681,20251210,1,8,31
22682,20251210,2,8,34
22683,20251210,3,8,29
22684,20251210,4,8,25
22685,20251210,5,8,29
22686,20251210,6,8,34
22687,20251210,7,8,16
22688,20251210,8,8,19
22689,20251210,9,8,28
22690,20251210,10,8,40
22691,20251210,11,8,26
22692,20251210,12,8,56
22693,20251210,13,8,48
22694,20251210,14,8,23
22695,20251210,15,8,23
22696,20251210,16,8,13
22697,20251210,17,8,43
22698,20251210,18,8,34
22699,20251210,19,8,27
22700,20251210,20,8,28
22701,20251210,1,9,34
22702,20251210,2,9,10
22703,20251210,3,9,15
22704,20251210,4,9,46
22705,20251210,5,9,10
22706,20251210,6,9,86
22707,20251210,7,9,28
22708,20251210,8,9,30
22709,20251210,9,9,35
22710,20251210,10,9,37
22711,20251210,11,9,36
22712,20251210,12,9,49
22713,20251210,13,9,18
22714,20251210,14,9,28
22715,20251210,15,9,22
22716,20251210,16,9,12
22717,20251210,17,9,26
22718,20251210,18,9,12
22719,20251210,19,9,14
22720,20251210,20,9,50
22721,20251210,1,10,25
22722,20251210,2,10,16
22723,20251210,3,10,13
22724,20251210,4,10,30
22725,20251210,5,10,11
22726,20251210,6,10,24
22727,20251210,7,10,22
22728,20251210,8,10,32
22729,20251210,9,10,14
22730,20251210,10,10,55
22731,20251210,11,10,46
22732,20251210,12,10,26
22733,20251210,13,10,18
22734,20251210,14,10,10
22735,20251210,15,10,55
22736,20251210,16,10,31
22737,20251210,17,10,39
22738,20251210,18,10,47
22739,20251210,19,10,23
22740,20251210,20,10,47
22741,20251210,1,11,23
22742,20251210,2,11,84
22743,20251210,3,11,16
22744,20251210,4,11,39
22745,20251210,5,11,29
22746,20251210,6,11,23
22747,20251210,7,11,14
22748,20251210,8,11,53
22749,20251210,9,11,53
22750,20251210,10,11,74
22751,20251210,11,11,29
22752,20251210,12,11,39
22753,20251210,13,11,30
22754,20251210,14,11,49
22755,20251210,15,11,22
22756,20251210,16,11,43
22757,20251210,17,11,19
22758,20251210,18,11,41
22759,20251210,19,11,22
22760,20251210,20,11,22
22761,20251210,1,12,51
22762,20251210,2,12,13
22763,20251210,3,12,23
22764,20251210,4,12,83
22765,20251210,5,12,53
22766,20251210,6,12,10
22767,20251210,7,12,88
22768,20251210,8,12,36
22769,20251210,9,12,24
22770,20251210,10,12,29
22771,20251210,11,12,18
22772,20251210,12,12,33
22773,20251210,13,12,63
22774,20251210,14,12,79
22775,20251210,15,12,25
22776,20251210,16,12,21
22777,20251210,17,12,21
22778,20251210,18,12,22
22779,20251210,19,12,74
22780,20251210,20,12,88
22781,20251210,1,13,44
22782,20251210,2,13,59
22783,20251210,3,13,54
22784,20251210,4,13,38
22785,20251210,5,13,39
22786,20251210,6,13,22
22787,20251210,7,13,41
22788,20251210,8,13,41
22789,20251210,9,13,21
22790,20251210,10,13,35
22791,20251210,11,13,26
22792,20251210,12,13,62
22793,20251210,13,13,11
22794,20251210,14,13,40
22795,20251210,15,13,18
22796,20251210,16,13,24
22797,20251210,17,13,50
22798,20251210,18,13,22
22799,20251210,19,13,27
22800,20251210,20,13,28
22801,20251210,1,14,18
22802,20251210,2,14,64
22803,20251210,3,14,31
22804,20251210,4,14,22
22805,20251210,5,14,11
22806,20251210,6,14,46
22807,20251210,7,14,12
22808,20251210,8,14,27
22809,20251210,9,14,27
22810,20251210,10,14,57
22811,20251210,11,14,93
22812,20251210,12,14,37
22813,20251210,13,14,42
22814,20251210,14,14,44
22815,20251210,15,14,42
22816,20251210,16,14,47
22817,20251210,17,14,59
22818,20251210,18,14,18
22819,20251210,19,14,29
22820,20251210,20,14,11
22821,20251210,1,15,35
22822,20251210,2,15,86
22823,20251210,3,15,53
22824,20251210,4,15,37
22825,20251210,5,15,29
22826,20251210,6,15,15
22827,20251210,7,15,38
22828,20251210,8,15,24
22829,20251210,9,15,112
22830,20251210,10,15,17
22831,20251210,11,15,14
22832,20251210,12,15,46
22833,20251210,13,15,22
22834,20251210,14,15,18
22835,20251210,15,15,52
22836,20251210,16,15,24
22837,20251210,17,15,11
22838,20251210,18,15,46
22839,20251210,19,15,35
22840,20251210,20,15,39
22841,20251210,1,16,15
22842,20251210,2,16,16
22843,20251210,3,16,31
22844,20251210,4,16,51
22845,20251210,5,16,23
22846,20251210,6,16,35
22847,20251210,7,16,25
22848,20251210,8,16,62
22849,20251210,9,16,49
22850,20251210,10,16,36
22851,20251210,11,16,37
22852,20251210,12,16,20
22853,20251210,13,16,37
22854,20251210,14,16,20
22855,20251210,15,16,18
22856,20251210,16,16,29
22857,20251210,17,16,10
22858,20251210,18,16,28
22859,20251210,19,16,47
22860,20251210,20,16,41
22861,20251210,1,17,34
22862,20251210,2,17,17
22863,20251210,3,17,106
22864,20251210,4,17,87
22865,20251210,5,17,16
22866,20251210,6,17,19
22867,20251210,7,17,70
22868,20251210,8,17,30
22869,20251210,9,17,10
22870,20251210,10,17,61
22871,20251210,11,17,38
22872,20251210,12,17,33
22873,20251210,13,17,55
22874,20251210,14,17,26
22875,20251210,15,17,45
22876,20251210,16,17,19
22877,20251210,17,17,28
22878,20251210,18,17,15
22879,20251210,19,17,38
22880,20251210,20,17,13
22881,20251210,1,18,30
22882,20251210,2,18,40
22883,20251210,3,18,56
22884,20251210,4,18,16
22885,20251210,5,18,74
22886,20251210,6,18,31
22887,20251210,7,18,29
22888,20251210,8,18,59
22889,20251210,9,18,28
22890,20251210,10,18,32
22891,20251210,11,18,37
22892,20251210,12,18,56
22893,20251210,13,18,27
22894,20251210,14,18,10
22895,20251210,15,18,45
22896,20251210,16,18,25
22897,20251210,17,18,21
22898,20251210,18,18,27
22899,20251210,19,18,48
22900,20251210,20,18,16
22901,20251210,1,19,29
22902,20251210,2,19,34
22903,20251210,3,19,16
22904,20251210,4,19,22
22905,20251210,5,19,25
22906,20251210,6,19,17
22907,20251210,7,19,14
22908,20251210,8,19,24
22909,20251210,9,19,15
22910,20251210,10,19,22
22911,20251210,11,19,58
22912,20251210,12,19,22
22913,20251210,13,19,11
22914,20251210,14,19,13
22915,20251210,15,19,30
22916,20251210,16,19,35
22917,20251210,17,19,18
22918,20251210,18,19,29
22919,20251210,19,19,28
22920,20251210,20,19,44
22921,20251210,1,20,22
22922,20251210,2,20,40
22923,20251210,3,20,17
22924,20251210,4,20,46
22925,20251210,5,20,25
22926,20251210,6,20,34
22927,20251210,7,20,70
22928,20251210,8,20,24
22929,20251210,9,20,52
22930,20251210,10,20,21
22931,20251210,11,20,28
22932,20251210,12,20,35
22933,20251210,13,20,16
22934,20251210,14,20,29
22935,20251210,15,20,18
22936,20251210,16,20,12
22937,20251210,17,20,12
22938,20251210,18,20,39
22939,20251210,19,20,39
22940,20251210,20,20,32
22941,20251210,1,21,29
22942,20251210,2,21,45
22943,20251210,3,21,45
22944,20251210,4,21,20
22945,20251210,5,21,17
22946,20251210,6,21,26
22947,20251210,7,21,45
22948,20251210,8,21,79
22949,20251210,9,21,49
22950,20251210,10,21,32
22951,20251210,11,21,49
22952,20251210,12,21,28
22953,20251210,13,21,50
22954,20251210,14,21,12
22955,20251210,15,21,47
22956,20251210,16,21,42
22957,20251210,17,21,20
22958,20251210,18,21,27
22959,20251210,19,21,26
22960,20251210,20,21,19
22961,20251210,1,22,39
22962,20251210,2,22,36
22963,20251210,3,22,29
22964,20251210,4,22,17
22965,20251210,5,22,59
22966,20251210,6,22,16
22967,20251210,7,22,30
22968,20251210,8,22,28
22969,20251210,9,22,15
22970,20251210,10,22,34
22971,20251210,11,22,20
22972,20251210,12,22,59
22973,20251210,13,22,35
22974,20251210,14,22,37
22975,20251210,15,22,30
22976,20251210,16,22,48
22977,20251210,17,22,22
22978,20251210,18,22,12
22979,20251210,19,22,36
22980,20251210,20,22,20
22981,20251210,1,23,37
22982,20251210,2,23,15
22983,20251210,3,23,34
22984,20251210,4,23,29
22985,20251210,5,23,32
22986,20251210,6,23,25
22987,20251210,7,23,37
22988,20251210,8,23,35
22989,20251210,9,23,31
22990,20251210,10,23,31
22991,20251210,11,23,55
22992,20251210,12,23,40
22993,20251210,13,23,64
22994,20251210,14,23,12
22995,20251210,15,23,13
22996,20251210,16,23,31
22997,20251210,17,23,37
22998,20251210,18,23,14
22999,20251210,19,23,12
23000,20251210,20,23,25
23001,20251217,1,1,65
23002,20251217,2,1,27
23003,20251217,3,1,30
23004,20251217,4,1,49
23005,20251217,5,1,20
23006,20251217,6,1,22
23007,20251217,7,1,55
23008,20251217,8,1,40
23009,20251217,9,1,18
23010,20251217,10,1,36
23011,20251217,11,1,33
23012,20251217,12,1,20
23013,20251217,13,1,15
23014,20251217,14,1,25
23015,20251217,15,1,35
23016,20251217,16,1,21
23017,20251217,17,1,38
23018,20251217,18,1,70
23019,20251217,19,1,39
23020,20251217,20,1,10
23021,20251217,1,2,40
23022,20251217,2,2,67
23023,20251217,3,2,34
23024,20251217,4,2,18
23025,20251217,5,2,32
23026,20251217,6,2,35
23027,20251217,7,2,23
23028,20251217,8,2,59
23029,20251217,9,2,40
23030,20251217,10,2,22
23031,20251217,11,2,40
23032,20251217,12,2,30
23033,20251217,13,2,43
23034,20251217,14,2,27
23035,20251217,15,2,15
23036,20251217,16,2,39
23037,20251217,17,2,16
23038,20251217,18,2,49
23039,20251217,19,2,10
23040,20251217,20,2,20
23041,20251217,1,3,22
23042,20251217,2,3,41
23043,20251217,3,3,32
23044,20251217,4,3,63
23045,20251217,5,3,14
23046,20251217,6,3,78
23047,20251217,7,3,35
23048,20251217,8,3,35
23049,20251217,9,3,23
23050,20251217,10,3,52
23051,20251217,11,3,24
23052,20251217,12,3,18
23053,20251217,13,3,41
23054,20251217,14,3,27
23055,20251217,15,3,45
23056,20251217,16,3,22
23057,20251217,17,3,11
23058,20251217,18,3,28
23059,20251217,19,3,21
23060,20251217,20,3,32
23061,20251217,1,4,11
23062,20251217,2,4,30
23063,20251217,3,4,24
23064,20251217,4,4,34
23065,20251217,5,4,11
23066,20251217,6,4,51
23067,20251217,7,4,16
23068,20251217,8,4,13
23069,20251217,9,4,31
23070,20251217,10,4,15
23071,20251217,11,4,49
23072,20251217,12,4,19
23073,20251217,13,4,15
23074,20251217,14,4,32
23075,20251217,15,4,11
23076,20251217,16,4,23
23077,20251217,17,4,27
23078,20251217,18,4,37
23079,20251217,19,4,47
23080,20251217,20,4,22
23081,20251217,1,5,23
23082,20251217,2,5,42
23083,20251217,3,5,23
23084,20251217,4,5,35
23085,20251217,5,5,51
23086,20251217,6,5,41
23087,20251217,7,5,51
23088,20251217,8,5,16
23089,20251217,9,5,22
23090,20251217,10,5,34
23091,20251217,11,5,68
23092,20251217,12,5,37
23093,20251217,13,5,36
23094,20251217,14,5,53
23095,20251217,15,5,11
23096,20251217,16,5,53
23097,20251217,17,5,49
23098,20251217,18,5,42
23099,20251217,19,5,23
23100,20251217,20,5,11
23101,20251217,1,6,46
23102,20251217,2,6,59
23103,20251217,3,6,27
23104,20251217,4,6,37
23105,20251217,5,6,36
23106,20251217,6,6,12
23107,20251217,7,6,26
23108,20251217,8,6,37
23109,20251217,9,6,45
23110,20251217,10,6,19
23111,20251217,11,6,22
23112,20251217,12,6,42
23113,20251217,13,6,43
23114,20251217,14,6,10
23115,20251217,15,6,20
23116,20251217,16,6,31
23117,20251217,17,6,51
23118,20251217,18,6,46
23119,20251217,19,6,19
23120,20251217,20,6,23
23121,20251217,1,7,13
23122,20251217,2,7,35
23123,20251217,3,7,36
23124,20251217,4,7,30
23125,20251217,5,7,14
23126,20251217,6,7,59
23127,20251217,7,7,43
23128,20251217,8,7,40
23129,20251217,9,7,18
23130,20251217,10,7,49
23131,20251217,11,7,36
23132,20251217,12,7,29
23133,20251217,13,7,79
23134,20251217,14,7,19
23135,20251217,15,7,18
23136,20251217,16,7,35
23137,20251217,17,7,29
23138,20251217,18,7,64
23139,20251217,19,7,30
23140,20251217,20,7,18
23141,20251217,1,8,26
23142,20251217,2,8,26
23143,20251217,3,8,29
23144,20251217,4,8,17
23145,20251217,5,8,14
23146,20251217,6,8,23
23147,20251217,7,8,14
23148,20251217,8,8,16
23149,20251217,9,8,23
23150,20251217,10,8,40
23151,20251217,11,8,19
23152,20251217,12,8,56
23153,20251217,13,8,48
23154,20251217,14,8,50
23155,20251217,15,8,18
23156,20251217,16,8,24
23157,20251217,17,8,43
23158,20251217,18,8,29
23159,20251217,19,8,18
23160,20251217,20,8,21
23161,20251217,1,9,34
23162,20251217,2,9,36
23163,20251217,3,9,15
23164,20251217,4,9,46
23165,20251217,5,9,37
23166,20251217,6,9,78
23167,20251217,7,9,22
23168,20251217,8,9,30
23169,20251217,9,9,35
23170,20251217,10,9,37
23171,20251217,11,9,36
23172,20251217,12,9,47
23173,20251217,13,9,16
23174,20251217,14,9,20
23175,20251217,15,9,14
23176,20251217,16,9,12
23177,20251217,17,9,19
23178,20251217,18,9,12
23179,20251217,19,9,10
23180,20251217,20,9,46
23181,20251217,1,10,15
23182,20251217,2,10,16
23183,20251217,3,10,10
23184,20251217,4,10,30
23185,20251217,5,10,33
23186,20251217,6,10,24
23187,20251217,7,10,22
23188,20251217,8,10,32
23189,20251217,9,10,14
23190,20251217,10,10,48
23191,20251217,11,10,45
23192,20251217,12,10,18
23193,20251217,13,10,18
23194,20251217,14,10,49
23195,20251217,15,10,55
23196,20251217,16,10,23
23197,20251217,17,10,39
23198,20251217,18,10,44
23199,20251217,19,10,12
23200,20251217,20,10,43
23201,20251217,1,11,21
23202,20251217,2,11,79
23203,20251217,3,11,16
23204,20251217,4,11,30
23205,20251217,5,11,29
23206,20251217,6,11,12
23207,20251217,7,11,14
23208,20251217,8,11,50
23209,20251217,9,11,49
23210,20251217,10,11,68
23211,20251217,11,11,29
23212,20251217,12,11,39
23213,20251217,13,11,30
23214,20251217,14,11,49
23215,20251217,15,11,22
23216,20251217,16,11,40
23217,20251217,17,11,16
23218,20251217,18,11,41
23219,20251217,19,11,42
23220,20251217,20,11,20
23221,20251217,1,12,51
23222,20251217,2,12,33
23223,20251217,3,12,20
23224,20251217,4,12,83
23225,20251217,5,12,53
23226,20251217,6,12,10
23227,20251217,7,12,88
23228,20251217,8,12,36
